contest_id	in_contest_id	name	type	points	rating	tags
295	B	Greg and Graph	PROGRAMMING	1000.0	1700	dp/graphs/shortest paths
266	D	BerDonalds	PROGRAMMING	3000.0	2400	graphs/math/shortest paths
266	B	Queue at the School	PROGRAMMING	500.0	800	constructive algorithms/graph matchings/implementation/shortest paths
254	D	Rats	PROGRAMMING	2000.0	2300	brute force/dfs and similar/graphs/implementation/shortest paths
253	C	Text Editor	PROGRAMMING	1500.0	1600	data structures/dfs and similar/graphs/greedy/shortest paths
242	C	King's Path	PROGRAMMING	1500.0	1800	dfs and similar/graphs/hashing/shortest paths
238	E	Meeting Her	PROGRAMMING	2500.0	2600	dp/graphs/shortest paths
241	E	Flights	PROGRAMMING	-1	2600	graphs/shortest paths
232	C	Doe Graphs	PROGRAMMING	1500.0	2600	constructive algorithms/divide and conquer/dp/graphs/shortest paths
229	B	Planets	PROGRAMMING	500.0	1700	binary search/data structures/graphs/shortest paths
208	C	Police Station	PROGRAMMING	2500.0	1900	dp/graphs/shortest paths
198	B	Jumping on Walls	PROGRAMMING	1000.0	1400	shortest paths
196	E	Opening Portals	PROGRAMMING	2500.0	2600	dsu/graphs/shortest paths
187	B	AlgoRace	PROGRAMMING	1000.0	1800	dp/shortest paths
182	A	Battlefield	PROGRAMMING	3000.0	2200	geometry/graphs/implementation/shortest paths
175	F	Gnomes of Might and Magic	PROGRAMMING	3000.0	3000	data structures/graphs/implementation/shortest paths
173	B	Chamber of Secrets	PROGRAMMING	1000.0	1800	dfs and similar/shortest paths
144	D	Missile Silos	PROGRAMMING	2000.0	1900	data structures/dfs and similar/graphs/shortest paths
141	D	Take-off Ramps	PROGRAMMING	2000.0	2300	graphs/shortest paths
97	C	Winning Strategy	PROGRAMMING	2000.0	2400	binary search/graphs/math/shortest paths
95	C	Volleyball	PROGRAMMING	1500.0	1900	shortest paths
83	C	Track	PROGRAMMING	1500.0	2400	graphs/greedy/shortest paths
79	D	Password	PROGRAMMING	2000.0	2800	bitmasks/dp/shortest paths
78	E	Evacuation	PROGRAMMING	2500.0	2300	flows/graphs/shortest paths
75	E	Ship's Shortest Path	PROGRAMMING	2500.0	2400	geometry/shortest paths
61	D	Eternal Victory	PROGRAMMING	2000.0	1800	dfs and similar/graphs/greedy/shortest paths/trees
59	E	Shortest Path	PROGRAMMING	2500.0	2000	graphs/shortest paths
57	E	Chess	PROGRAMMING	2500.0	3000	math/shortest paths
37	E	Trial for Chief	PROGRAMMING	2500.0	2600	graphs/greedy/shortest paths
35	C	Fire Again	PROGRAMMING	1500.0	1500	brute force/dfs and similar/shortest paths
33	D	Knights	PROGRAMMING	2000.0	2000	geometry/graphs/shortest paths/sortings
33	B	String Problem	PROGRAMMING	1000.0	1800	shortest paths
29	E	Quarrel	PROGRAMMING	2500.0	2400	graphs/shortest paths
25	C	Roads in Berland	PROGRAMMING	-1	1900	graphs/shortest paths
20	C	Dijkstra?	PROGRAMMING	1500.0	1900	graphs/shortest paths
17	B	Hierarchy	PROGRAMMING	-1	1500	dfs and similar/dsu/greedy/shortest paths
14	D	Two Paths	PROGRAMMING	-1	1900	dfs and similar/dp/graphs/shortest paths/trees/two pointers
3	A	Shortest path of the king	PROGRAMMING	-1	1000	greedy/shortest paths
1427	E	Xum	PROGRAMMING	1500.0	2500	bitmasks/constructive algorithms/math/matrices/number theory
1402	C	Star Trek	PROGRAMMING	-1	2600	*special/combinatorics/dfs and similar/dp/games/graphs/matrices/trees
1380	F	Strange Addition	PROGRAMMING	-1	2600	data structures/dp/matrices
1375	I	Cubic Lattice	PROGRAMMING	4000.0	3500	geometry/math/matrices/number theory
1344	F	Piet's Palette	PROGRAMMING	2500.0	3200	matrices
1335	F	Robots on a Grid	PROGRAMMING	-1	2200	data structures/dfs and similar/dsu/graphs/greedy/matrices
1332	E	Height All the Same	PROGRAMMING	1750.0	2100	combinatorics/constructive algorithms/math/matrices
1286	D	LCC	PROGRAMMING	1750.0	3100	data structures/math/matrices/probabilities
1266	H	Red-Blue Graph	PROGRAMMING	4000.0	3400	dp/graphs/math/matrices/meet-in-the-middle
1252	K	Addition Robot	PROGRAMMING	-1	2100	data structures/math/matrices
1197	F	Coloring Game	PROGRAMMING	-1	2700	dp/games/matrices
1184	D2	Parallel Universes (Hard)	PROGRAMMING	-1	3100	math/matrices
1188	B	Count Pairs	PROGRAMMING	1250.0	2300	math/matrices/number theory/two pointers
1182	E	Product Oriented Recurrence	PROGRAMMING	2250.0	2300	dp/math/matrices/number theory
1152	F2	Neko Rules the Catniverse (Large Version)	PROGRAMMING	750.0	3000	bitmasks/dp/matrices
1152	F1	Neko Rules the Catniverse (Small Version)	PROGRAMMING	2250.0	2800	bitmasks/dp/matrices
1151	F	Sonya and Informatics	PROGRAMMING	2750.0	2300	combinatorics/dp/matrices/probabilities
1117	D	Magic Gems	PROGRAMMING	-1	2100	dp/math/matrices
1106	F	Lunar New Year and a Recursive Sequence	PROGRAMMING	3000.0	2400	math/matrices/number theory
1101	G	(Zero XOR Subset)-less	PROGRAMMING	-1	2300	math/matrices
1025	E	Colored Cubes	PROGRAMMING	2250.0	2700	constructive algorithms/implementation/matrices
1023	E	Down or Right	PROGRAMMING	2750.0	2100	constructive algorithms/interactive/matrices
1012	B	Chemical table	PROGRAMMING	1250.0	1900	constructive algorithms/dfs and similar/dsu/graphs/matrices
989	E	A Trance of Nightfall	PROGRAMMING	2500.0	2700	dp/geometry/matrices/probabilities
959	F	Mahmoud and Ehab and yet another xor task	PROGRAMMING	2500.0	2400	bitmasks/dp/math/matrices
954	F	Runner's Problem	PROGRAMMING	-1	2100	dp/matrices/sortings
923	E	Perpetual Subtraction	PROGRAMMING	2250.0	3100	fft/math/matrices
946	F	Fibonacci String Subsequences	PROGRAMMING	-1	2400	combinatorics/dp/matrices
917	D	Stranger Trees	PROGRAMMING	2000.0	2600	dp/math/matrices/trees
917	C	Pollywog	PROGRAMMING	1500.0	2900	combinatorics/dp/matrices
891	E	Lust	PROGRAMMING	2500.0	3000	combinatorics/math/matrices
865	G	Flowers and Chocolate	PROGRAMMING	3500.0	3300	combinatorics/math/matrices
852	B	Neural Network country	PROGRAMMING	-1	2000	dp/matrices
837	F	Prefix Sums	PROGRAMMING	-1	2400	binary search/brute force/combinatorics/math/matrices
832	E	Vasya and Shifts	PROGRAMMING	2500.0	2600	matrices
821	E	Okabe and El Psy Kongroo	PROGRAMMING	2500.0	2100	dp/matrices
780	F	Axel and Marston in Bitland	PROGRAMMING	2500.0	2400	bitmasks/dp/graphs/matrices
750	E	New Year and Old Subsequence	PROGRAMMING	2250.0	2600	data structures/divide and conquer/dp/matrices
736	D	Permutations	PROGRAMMING	2000.0	2800	math/matrices
718	C	Sasha and Array	PROGRAMMING	1250.0	2300	data structures/math/matrices
717	D	Dexterina’s Lab	PROGRAMMING	-1	1900	games/matrices/probabilities
696	D	Legen...	PROGRAMMING	2000.0	2500	data structures/dp/matrices/strings
696	C	PLEASE	PROGRAMMING	1500.0	2000	combinatorics/dp/implementation/math/matrices
691	E	Xor-sequences	PROGRAMMING	-1	1900	matrices
662	A	Gambling Nim	PROGRAMMING	500.0	2400	bitmasks/math/matrices/probabilities
632	F	Magic Matrix	PROGRAMMING	-1	2400	brute force/divide and conquer/graphs/matrices/trees
621	E	Wet Shark and Blocks	PROGRAMMING	2500.0	2000	dp/matrices
618	G	Combining Slimes	PROGRAMMING	3500.0	3300	dp/math/matrices/probabilities
593	E	Strange Calculation and Cats	PROGRAMMING	3000.0	2400	dp/matrices
582	B	Once Again...	PROGRAMMING	1250.0	1900	constructive algorithms/dp/matrices
578	F	Mirror Box	PROGRAMMING	3000.0	3200	matrices/trees
576	D	Flights for Regular Customers	PROGRAMMING	2000.0	2700	dp/matrices
575	A	Fibonotci	PROGRAMMING	-1	2700	data structures/math/matrices
551	D	GukiZ and Binary Operations	PROGRAMMING	2000.0	2100	combinatorics/implementation/math/matrices/number theory
514	E	Darth Vader and Tree	PROGRAMMING	2500.0	2200	dp/matrices
506	E	Mr. Kitayuta's Gift	PROGRAMMING	2500.0	3000	combinatorics/dp/matrices/strings
498	E	Stairs and Lines	PROGRAMMING	2500.0	2700	dp/matrices
497	E	Subsequences Return	PROGRAMMING	2500.0	2900	dp/matrices
485	A	Factory	PROGRAMMING	1000.0	1400	implementation/math/matrices
472	F	Design Tutorial: Change the Goal	PROGRAMMING	3000.0	2700	constructive algorithms/math/matrices
453	D	Little Pony and Elements of Harmony	PROGRAMMING	2500.0	3000	dp/matrices
446	E	DZY Loves Bridges	PROGRAMMING	2500.0	3100	math/matrices
446	D	DZY Loves Games	PROGRAMMING	2000.0	2800	math/matrices/probabilities
392	C	Yet Another Number Sequence	PROGRAMMING	1500.0	-1	combinatorics/math/matrices
385	E	Bear in the Field	PROGRAMMING	2500.0	2300	math/matrices
351	C	Jeff and Brackets	PROGRAMMING	1500.0	2500	dp/matrices
348	D	Turtles	PROGRAMMING	2000.0	2500	dp/matrices
337	C	Quiz	PROGRAMMING	1500.0	1600	binary search/greedy/math/matrices/number theory
267	C	Berland Traffic	PROGRAMMING	1500.0	2700	math/matrices
226	C	Anniversary	PROGRAMMING	1500.0	2400	data structures/implementation/math/matrices/number theory
225	C	Barcode	PROGRAMMING	1500.0	1700	dp/matrices
222	E	Decoding Genome	PROGRAMMING	2500.0	1900	dp/matrices
193	E	Fibonacci Number	PROGRAMMING	2500.0	2900	brute force/math/matrices
193	C	Hamming Distance	PROGRAMMING	2000.0	2400	constructive algorithms/greedy/math/matrices
177	G2	Fibonacci Strings	PROGRAMMING	70.0	2600	matrices/strings
167	E	Wizards and Bets	PROGRAMMING	2500.0	2900	dfs and similar/graphs/math/matrices
166	E	Tetrahedron	PROGRAMMING	1000.0	1500	dp/math/matrices
147	B	Smile House	PROGRAMMING	1000.0	2500	binary search/graphs/matrices
113	D	Museum	PROGRAMMING	2000.0	2700	math/matrices/probabilities
107	D	Crime Management	PROGRAMMING	2000.0	2400	dp/graphs/matrices
93	D	Flags	PROGRAMMING	2000.0	2500	dp/math/matrices
86	E	Long sequence	PROGRAMMING	2500.0	2700	brute force/math/matrices
60	E	Mushroom Gnomes	PROGRAMMING	2500.0	2600	math/matrices
51	E	Pentagon	PROGRAMMING	2500.0	2400	combinatorics/graphs/matrices
1437	G	Death DBMS	PROGRAMMING	-1	2600	data structures/string suffix structures/strings/trees
1400	F	x-prime Substrings	PROGRAMMING	-1	2800	brute force/dfs and similar/dp/string suffix structures/strings
1393	E2	Twilight and Ancient Scroll (harder version)	PROGRAMMING	1500.0	3200	dp/hashing/implementation/string suffix structures/strings/two pointers
1393	E1	Twilight and Ancient Scroll (easier version)	PROGRAMMING	1500.0	2800	dp/hashing/implementation/string suffix structures/strings
1387	C	Viruses	PROGRAMMING	-1	2900	*special/dp/shortest paths/string suffix structures
1327	G	Letters and Question Marks	PROGRAMMING	-1	2800	bitmasks/dp/string suffix structures
1326	D2	Prefix-Suffix Palindrome (Hard version)	PROGRAMMING	1000.0	1800	binary search/greedy/hashing/string suffix structures/strings
1326	D1	Prefix-Suffix Palindrome (Easy version)	PROGRAMMING	1000.0	1500	hashing/string suffix structures/strings
1266	G	Permutation Concatenation	PROGRAMMING	3500.0	3300	string suffix structures
1276	F	Asterisk Substrings	PROGRAMMING	3000.0	3400	string suffix structures
1207	G	Indie Album	PROGRAMMING	-1	2700	data structures/dfs and similar/hashing/string suffix structures/strings/trees
1200	E	Compress Words	PROGRAMMING	2000.0	2000	brute force/hashing/implementation/string suffix structures/strings
1202	E	You Are Given Some Strings...	PROGRAMMING	-1	2400	brute force/string suffix structures/strings
1129	C	Morse Code	PROGRAMMING	1500.0	2400	binary search/data structures/dp/hashing/sortings/string suffix structures/strings
1098	F	Ж-function	PROGRAMMING	3000.0	3500	string suffix structures/strings
1043	G	Speckled Band	PROGRAMMING	3500.0	3500	data structures/divide and conquer/hashing/string suffix structures/strings
1073	G	Yet Another LCP Problem	PROGRAMMING	-1	2600	data structures/string suffix structures
1063	F	String Journey	PROGRAMMING	2500.0	3300	data structures/dp/string suffix structures
1037	H	Security	PROGRAMMING	4000.0	3200	data structures/string suffix structures
963	D	Frequency of String	PROGRAMMING	2000.0	2500	hashing/string suffix structures/strings
961	F	k-substrings	PROGRAMMING	-1	2700	binary search/hashing/string suffix structures
932	G	Palindrome Partition	PROGRAMMING	3000.0	2900	dp/string suffix structures/strings
917	E	Upside Down	PROGRAMMING	2750.0	3400	data structures/string suffix structures/strings/trees
914	F	Substrings in a String	PROGRAMMING	3000.0	3000	bitmasks/brute force/data structures/string suffix structures/strings
906	E	Reverses	PROGRAMMING	2500.0	3300	dp/string suffix structures/strings
873	F	Forbidden Indices	PROGRAMMING	-1	2400	dsu/string suffix structures/strings
825	F	String Compression	PROGRAMMING	-1	2400	dp/hashing/string suffix structures/strings
822	E	Liar	PROGRAMMING	2250.0	2400	binary search/dp/hashing/string suffix structures
802	I	Fake News (hard)	PROGRAMMING	-1	2300	string suffix structures
756	D	Bacterial Melee	PROGRAMMING	2000.0	2400	brute force/combinatorics/dp/string suffix structures
741	E	Arpa’s abnormal DNA and Mehrdad’s deep interest	PROGRAMMING	2500.0	3400	data structures/string suffix structures
727	E	Games on a CD	PROGRAMMING	2500.0	2300	data structures/hashing/string suffix structures/strings
710	F	String Set Queries	PROGRAMMING	-1	2400	brute force/data structures/hashing/interactive/string suffix structures/strings
700	E	Cool Slogans	PROGRAMMING	3000.0	3300	string suffix structures/strings
666	E	Forensic Examination	PROGRAMMING	3000.0	3100	data structures/string suffix structures
653	F	Paper task	PROGRAMMING	3500.0	2600	data structures/string suffix structures/strings
631	D	Messenger	PROGRAMMING	2000.0	2100	data structures/hashing/implementation/string suffix structures/strings
633	C	Spy Syndrome 2	PROGRAMMING	1500.0	1900	data structures/dp/hashing/implementation/sortings/string suffix structures/strings
616	F	Expensive Strings	PROGRAMMING	-1	2700	string suffix structures/strings
594	E	Cutting the Line	PROGRAMMING	3000.0	3100	string suffix structures/strings
557	E	Ann and Half-Palindrome	PROGRAMMING	2500.0	2300	data structures/dp/graphs/string suffix structures/strings/trees
547	E	Mike and Friends	PROGRAMMING	2500.0	2800	data structures/string suffix structures/strings/trees
533	F	Encoding	PROGRAMMING	1500.0	2400	hashing/string suffix structures/strings
535	D	Tavas and Malekas	PROGRAMMING	2000.0	1900	greedy/hashing/string suffix structures/strings
526	D	Om Nom and Necklace	PROGRAMMING	1750.0	2200	hashing/string suffix structures/strings
524	F	And Yet Another Bracket Sequence	PROGRAMMING	3000.0	2700	data structures/greedy/hashing/string suffix structures/strings
514	C	Watto and Mechanism	PROGRAMMING	2000.0	2000	binary search/data structures/hashing/string suffix structures/strings
504	E	Misha and LCP on Tree	PROGRAMMING	3000.0	3000	binary search/dfs and similar/hashing/string suffix structures/trees
471	D	MUH and Cube Walls	PROGRAMMING	2000.0	1800	string suffix structures/strings
452	E	Three strings	PROGRAMMING	2500.0	2400	data structures/dsu/string suffix structures/strings
441	D	Valera and Swaps	PROGRAMMING	2000.0	2100	constructive algorithms/dsu/graphs/implementation/math/string suffix structures
432	D	Prefixes and Suffixes	PROGRAMMING	2000.0	2000	dp/string suffix structures/strings/two pointers
427	D	Match & Catch	PROGRAMMING	2000.0	2200	dp/string suffix structures/strings
356	E	Xenia and String Problem	PROGRAMMING	2500.0	3000	dp/hashing/implementation/string suffix structures/strings
319	D	Have You Ever Heard About the Word?	PROGRAMMING	2500.0	2800	greedy/hashing/string suffix structures/strings
316	G3	Good Substrings	PROGRAMMING	30.0	2400	string suffix structures
316	G2	Good Substrings	PROGRAMMING	40.0	2200	string suffix structures
235	C	Cyclical Quest	PROGRAMMING	1500.0	2700	data structures/string suffix structures/strings
232	D	Fence	PROGRAMMING	2000.0	2900	binary search/data structures/string suffix structures
204	E	Little Elephant and Strings	PROGRAMMING	2500.0	2800	data structures/implementation/string suffix structures/two pointers
149	E	Martian Strings	PROGRAMMING	2500.0	2300	string suffix structures/strings
128	B	String	PROGRAMMING	1500.0	2100	brute force/constructive algorithms/hashing/implementation/string suffix structures/strings
126	B	Password	PROGRAMMING	1000.0	1700	binary search/dp/hashing/string suffix structures/strings
123	D	String	PROGRAMMING	2000.0	2300	string suffix structures
86	C	Genetic engineering	PROGRAMMING	2000.0	2500	dp/string suffix structures/trees
19	C	Deletion of Repeats	PROGRAMMING	-1	2200	greedy/hashing/string suffix structures
1437	C	Chef Monocarp	PROGRAMMING	-1	1800	dp/flows/graph matchings/greedy/math/sortings
1423	B	Valuable Paper	PROGRAMMING	-1	1900	binary search/flows/graph matchings/graphs
1416	F	Showing Off	PROGRAMMING	2750.0	3300	flows/graph matchings/greedy/implementation
1404	E	Bricks	PROGRAMMING	3000.0	2800	flows/graph matchings/graphs
1389	F	Bicolored Segments	PROGRAMMING	-1	2600	data structures/dp/graph matchings/sortings
1381	C	Mastermind	PROGRAMMING	2000.0	2500	constructive algorithms/graph matchings/greedy/implementation/sortings/two pointers
1375	G	Tree Modification	PROGRAMMING	2250.0	2800	brute force/constructive algorithms/dfs and similar/graph matchings/graphs/trees
1360	C	Similar Pairs	PROGRAMMING	-1	1100	constructive algorithms/graph matchings/greedy/sortings
1354	F	Summoning Minions	PROGRAMMING	-1	2500	constructive algorithms/dp/flows/graph matchings/greedy/sortings
1284	F	New Year and Social Network	PROGRAMMING	4000.0	3200	data structures/graph matchings/graphs/math/trees
1264	E	Beautiful League	PROGRAMMING	2250.0	2700	constructive algorithms/flows/graph matchings
1239	D	Catowice City	PROGRAMMING	2000.0	2400	2-sat/dfs and similar/graph matchings/graphs
1198	E	Rectangle Painting 2	PROGRAMMING	1750.0	2500	flows/graph matchings/graphs
1184	B2	The Doctor Meets Vader (Medium)	PROGRAMMING	-1	2200	flows/graph matchings/graphs/shortest paths/sortings
1179	C	Serge and Dining Room	PROGRAMMING	1500.0	2200	binary search/data structures/graph matchings/greedy/implementation/math/trees
1139	E	Maximize Mex	PROGRAMMING	2500.0	2400	flows/graph matchings/graphs
1107	F	Vasya and Endless Credits	PROGRAMMING	-1	2600	dp/flows/graph matchings/graphs/sortings
1067	E	Random Forest Rank	PROGRAMMING	2500.0	2800	dp/graph matchings/math/trees
1070	I	Privatization of Roads in Berland	PROGRAMMING	-1	2400	flows/graph matchings/graphs
1054	F	Electric Scheme	PROGRAMMING	2250.0	2700	flows/graph matchings
1045	A	Last chance	PROGRAMMING	-1	2500	data structures/flows/graph matchings/graphs/trees
1034	B	Little C Loves 3 II	PROGRAMMING	1000.0	2200	brute force/constructive algorithms/flows/graph matchings
1027	F	Session in BSU	PROGRAMMING	-1	2400	binary search/dfs and similar/dsu/graph matchings/graphs
1009	G	Allowed Letters	PROGRAMMING	-1	2400	bitmasks/flows/graph matchings/graphs/greedy
